,type_relation,source,id,type_token,text
355,Condition triggering an action,token-cl3gvmdwr00t8296alav5syt8,token-cl3gvmdwr00t8296alav5syt8,triggering_condition_event,“Cause”
356,Condition triggering an action,token-cl3gvykz300yw296araor5h2y,token-cl3gvykz300yw296araor5h2y,triggering_condition_event,termination
357,Condition triggering an action,token-cl3h0mtds002i296a5ngbu2kh,token-cl3h0mtds002i296a5ngbu2kh,triggering_condition_event,unable or refuses
358,Condition triggering an action,token-cl3h156cd00m9296ayaw8ns1h,token-cl3h156cd00m9296ayaw8ns1h,time_sensitive_condition_phrase,"If the Merger is not consummated on or prior to January 9, 2017 (or as extended by mutual agreement of the parties hereto),"
359,Condition triggering an action,token-cl3h1ieaf000h296a8cs66wbm,token-cl3h1ieaf000h296a8cs66wbm,triggering_condition_event,terminated
360,Condition triggering an action,token-cl3h2ctuy000c296afmyoy9p9,token-cl3h2ctuy000c296afmyoy9p9,triggering_condition_event,termination
361,Condition triggering an action,token-cl3h2fktj0002296azfx6ibgr,token-cl3h2fktj0002296azfx6ibgr,time_sensitive_condition_phrase,"in the event that the conditions in paragraph 1(b) of this Agreement have not been satisfied on or prior to November 13, 2017."
362,Condition triggering an action,token-cl3h2hhhw000g296ay3tnvp3q,token-cl3h2hhhw000g296ay3tnvp3q,triggering_condition_event,terminated
363,Condition triggering an action,token-cl3h3uwao00wk296afrqvegws,token-cl3h3uwao00wk296afrqvegws,triggering_condition_event,termination
364,Condition triggering an action,token-cl3h4fb6j016n296a28ryzxo2,token-cl3h4fb6j016n296a28ryzxo2,triggering_condition_phrase,"If an Issuing Bank shall make any LC Disbursement,"
365,Condition triggering an action,token-cl3h4gpx6018l296amh8xi2g9,token-cl3h4gpx6018l296amh8xi2g9,triggering_condition_event,shall reimburse
366,Condition triggering an action,token-cl3h4hmg1019s296ac9f3o1m9,token-cl3h4hmg1019s296ac9f3o1m9,triggering_condition_event,fails to reimburse
367,Condition triggering an action,token-cl3h71y1b002m296ax35x715k,token-cl3h71y1b002m296ax35x715k,triggering_condition_event,written request
368,Condition triggering an action,token-cl3h70qma002d296aqvw3up32,token-cl3h70qma002d296aqvw3up32,triggering_condition_event,written request
369,Condition triggering an action,token-cl3i6gjf6002c296atvwlk6tt,token-cl3i6gjf6002c296atvwlk6tt,triggering_condition_event,termination
370,Condition triggering an action,token-cl3i86lbd0005296az6tb2ydl,token-cl3i86lbd0005296az6tb2ydl,time_sensitive_condition_phrase,as soon as reasonably possible after the date of this Agreement
371,Condition triggering an action,token-cl3i8jb6a0065296alcyuvet8,token-cl3i8jb6a0065296alcyuvet8,triggering_condition_event,Closing
372,Condition triggering an action,token-cl3i8x6wx0006296a8o917fbb,token-cl3i8x6wx0006296a8o917fbb,triggering_condition_phrase,"if that court is unable to exercise jurisdiction for any reason,"
373,Condition triggering an action,token-cl3iazsxl00cn296al47k2poq,token-cl3iazsxl00cn296al47k2poq,triggering_condition_event,provided
374,Condition triggering an action,token-cl4oaf9qs0036356fyqdpo6h6,token-cl4oaf9qs0036356fyqdpo6h6,triggering_condition_phrase,"Whenever the consent or approval of Landlord or Tenant is required hereunder,"
375,Condition triggering an action,token-cl3ibzg7y000j296ar9x5ar75,token-cl3ibzg7y000j296ar9x5ar75,triggering_condition_event,determines
376,Condition triggering an action,token-cl3icdse50002296art6xdac4,token-cl3icdse50002296art6xdac4,triggering_condition_phrase,"upon reasonable prior notice to Mortgagor,"
377,Condition triggering an action,token-cl3ictpr6004h296ajaez7wa8,token-cl3ictpr6004h296ajaez7wa8,time_sensitive_condition_event,exceeding
378,Condition triggering an action,token-cl3icnfti003t296asah2hwqb,token-cl3icnfti003t296asah2hwqb,time_sensitive_condition_phrase,"During such time as this Debenture is outstanding, if the Company shall declare or make any dividend or other distribution of its assets (or rights to acquire its assets) to holders of shares of Common Stock, by way of return of capital or otherwise (including, without limitation, any distribution of cash, stock or other securities, property or options by way of a dividend, spin off, reclassification, corporate rearrangement, scheme of arrangement or other similar transaction) (a "" Distribution ""), at any time after the issuance of this Debenture"
379,Condition triggering an action,token-cl3idbiot002m296apx6ga41j,token-cl3idbiot002m296apx6ga41j,triggering_condition_phrase,without the prior written consent of Lender.
380,Condition triggering an action,token-cl3inzzjp00hx296akbf22vms,token-cl3inzzjp00hx296akbf22vms,triggering_condition_event,resignation
381,Condition triggering an action,token-cl3io650l00k3296a3spc5t93,token-cl3io650l00k3296a3spc5t93,triggering_condition_event,Default or Event of Default
382,Condition triggering an action,token-cl3iok0wl00py296a7ae6wk71,token-cl3iok0wl00py296a7ae6wk71,action_verb,appointment
383,Condition triggering an action,token-cl3iok0wl00py296a7ae6wk71,token-cl3iok0wl00py296a7ae6wk71,action_verb,appointment
384,Condition triggering an action,token-cl3iok0wl00py296a7ae6wk71,token-cl3iok0wl00py296a7ae6wk71,action_verb,appointment
385,Condition triggering an action,token-cl3iox26f00tq296apl03xusn,token-cl3iox26f00tq296apl03xusn,triggering_condition_event,resignation
386,Condition triggering an action,token-cl3ipzv9z0021296aa81s8jsg,token-cl3ipzv9z0021296aa81s8jsg,triggering_condition_phrase,"upon issuance,"
387,Condition triggering an action,token-cl3iq2ax8004o296ao7ueri8v,token-cl3iq2ax8004o296ao7ueri8v,triggering_condition_event,issue
388,Condition triggering an action,token-cl3iq2i7w004p296a8mmlrr0j,token-cl3iq2i7w004p296a8mmlrr0j,triggering_condition_event, make any change
389,Condition triggering an action,token-cl3iq5j55008b296aczewsh4e,token-cl3iq5j55008b296aczewsh4e,triggering_condition_event,conversion
390,Condition triggering an action,token-cl3iqkjnq000m296aufatv1hu,token-cl3iqkjnq000m296aufatv1hu,triggering_condition_event, payment
391,Condition triggering an action,token-cl3ir0se300aq296ag3uivz9s,token-cl3ir0se300aq296ag3uivz9s,triggering_condition_event,requested
392,Condition triggering an action,token-cl3isjs42000g296a11yusype,token-cl3isjs42000g296a11yusype,triggering_condition_phrase,until all Warrant Shares are issued to the Holder.
393,Condition triggering an action,token-cl3isnmfh0026296az96s2kin,token-cl3isnmfh0026296az96s2kin,triggering_condition_event,notice
394,Condition triggering an action,token-cl3isont10046296aogjjx45l,token-cl3isont10046296aogjjx45l,triggering_condition_event,terminate
395,Condition triggering an action,token-cl4ob1vac007s356fw312pjf9,token-cl4ob1vac007s356fw312pjf9,triggering_condition_event,"if any, which requires this Agreement to be construed against the Company."
396,Condition triggering an action,token-cl3iuwtel00b2296arjp93hc6,token-cl3iuwtel00b2296arjp93hc6,triggering_condition_phrase,unless either (i) such shares are registered under the Securities Act or (ii) the Company has determined that such issuance would be exempt from the registration requirements of the Securities Act.
397,Condition triggering an action,token-cl3l98b5n0025296adbtwn2sg,token-cl3l98b5n0025296adbtwn2sg,triggering_condition_event,determines
398,Condition triggering an action,token-cl3ivcgq200m0296amqj12i9f,token-cl3ivcgq200m0296amqj12i9f,triggering_condition_phrase,Until the date on which the Buyers shall have sold all of the Underlying Securities
399,Condition triggering an action,token-cl3iw7net003t296aoilq2zow,token-cl3iw7net003t296aoilq2zow,triggering_condition_phrase,unless in writing and signed on behalf of the party against whom enforcement is sought.
400,Condition triggering an action,token-cl3ixvonq001j296aul9eu0c5,token-cl3ixvonq001j296aul9eu0c5,triggering_condition_event,written request
401,Condition triggering an action,token-cl3iy4x1u0060296ahf2f744t,token-cl3iy4x1u0060296ahf2f744t,triggering_condition_phrase, immediately upon the occurrence of either of the events described in clauses (a) and (b) above 
402,Condition triggering an action,token-cl3j1lx2m008l296aubl5kz5r,token-cl3j1lx2m008l296aubl5kz5r,triggering_condition_phrase,"unless (a) the concurrence of a greater proportion is required for such action by applicable statute or (b) the concurrence of at least one RP Trustee is required for such action pursuant to Section 2 of the SHA, for so long as the SHA shall remain in effect."
403,Condition triggering an action,token-cl3j1pt2e009u296aarqq0tno,token-cl3j1pt2e009u296aarqq0tno,triggering_condition_phrase,unless the concurrence of a greater proportion is required for such action by applicable law or the Declaration of Trust.
404,Condition triggering an action,token-cl3j2mcrd006n296aqhh296jv,token-cl3j2mcrd006n296aqhh296jv,triggering_condition_phrase,In the event of any conflict or inconsistency between the provisions of this Agreement and the provisions of any Secured Debt 
405,Condition triggering an action,token-cl3jfz3i500gj296a6gljixav,token-cl3jfz3i500gj296a6gljixav,triggering_condition_phrase,shall anything herein limit or otherwise affect such rights as the Executive may have under any contract or agreement with the Company or any of its affiliated companies.
406,Condition triggering an action,token-cl3jkgjwb001z296a4gn5nvfe,token-cl3jkgjwb001z296a4gn5nvfe,triggering_condition_phrase,if such Lender has notified the Administrative Agent that it is incapable of receiving notices under such Article by electronic communication.
407,Condition triggering an action,token-cl3jl8crh006v296axyzd7u64,token-cl3jl8crh006v296axyzd7u64,time_sensitive_condition_phrase,"until the earlier of (i) the end of the 12 month period beginning on the effective date of termination of the Executive’s employment hereunder, or (ii) such time as the Executive is eligible to be covered by comparable benefits of a subsequent employer."
408,Condition triggering an action,token-cl3jl9tmj008e296ajyf7jtjk,token-cl3jl9tmj008e296ajyf7jtjk,triggering_condition_phrase,if and when he begins employment with another employer and if and when he becomes eligible to participate in any health or welfare plans of another employer.
409,Condition triggering an action,token-cl3jlarg000ac296ar3y6zd0a,token-cl3jlarg000ac296ar3y6zd0a,triggering_condition_phrase,if Executive voluntarily leaves the Company’s employ without “Good Reason” (as defined above) or is terminated for “cause” (as defined above).
410,Condition triggering an action,token-cl3jls44c00fe296ap553mkuo,token-cl3jls44c00fe296ap553mkuo,triggering_condition_event,Event of Default
411,Condition triggering an action,token-cl3jlsdxh00ff296a0q6sjukn,token-cl3jlsdxh00ff296a0q6sjukn,triggering_condition_event, event
412,Condition triggering an action,token-cl3jlvyu600i0296a1x8d90ar,token-cl3jlvyu600i0296a1x8d90ar,triggering_condition_phrase,upon the occurrence of any Event of Default with respect to any Borrower described in clause (g) or (h) of Section 8.01
413,Condition triggering an action,token-cl3jm2g2j00jt296alrct2rgm,token-cl3jm2g2j00jt296alrct2rgm,triggering_condition_event,accelerated
414,Condition triggering an action,token-cl3jm4ptj00lc296ar5d953em,token-cl3jm4ptj00lc296ar5d953em,time_sensitive_condition_event,cured or waived
415,Condition triggering an action,token-cl3k12qno00ai296ast0bbofw,token-cl3k12qno00ai296ast0bbofw,triggering_condition_phrase,"if no such record is taken,"
416,Condition triggering an action,token-cl3k1btzp00dr296aa30dvyqr,token-cl3k1btzp00dr296aa30dvyqr,time_sensitive_condition_phrase,upon two Business Days’ notice 
417,Condition triggering an action,token-cl3k1fni600je296a2xd1pq1v,token-cl3k1fni600je296a2xd1pq1v,time_sensitive_condition_phrase,upon three Business Days’ notice
418,Condition triggering an action,token-cl3k1yx7d015d296aa2d1fy5p,token-cl3k1yx7d015d296aa2d1fy5p,triggering_condition_event,inconsistency
419,Condition triggering an action,token-cl3k209f00189296a052hm273,token-cl3k209f00189296a052hm273,triggering_condition_event,increased
420,Condition triggering an action,token-cl3k3kpqo009w296aymvix0of,token-cl3k3kpqo009w296aymvix0of,triggering_condition_event,demand
421,Condition triggering an action,token-cl3k3nx2i00bp296a7x4jpbqu,token-cl3k3nx2i00bp296a7x4jpbqu,triggering_condition_phrase,until paid
422,Condition triggering an action,token-cl3k4z5dg008t296a8ft4alj1,token-cl3k4z5dg008t296a8ft4alj1,triggering_condition_phrase,"If Indemnitee is not wholly successful in such Proceeding but is successful, on the merits or otherwise, as to one or more but less than all claims, issues or matters in such Proceeding,"
423,Condition triggering an action,token-cl3k53idh00dn296au1g641w9,token-cl3k53idh00dn296au1g641w9,triggering_condition_phrase,When the Government pays in a currency other than United States dollars
424,Condition triggering an action,token-cl3k5g9j400er296a6js8q0ej,token-cl3k5g9j400er296a6js8q0ej,triggering_condition_phrase,until the Restrictions lapse and the Shares become vested Shares
